"eventVersion","userIdentity__type","userIdentity__principalId","userIdentity__arn","userIdentity__accountId","userIdentity__accessKeyId","userIdentity__userName","userIdentity__invokedBy","userIdentity__sessionContext__attributes__mfaAuthenticated","userIdentity__sessionContext__attributes__creationDate","eventTime","eventSource","eventName","awsRegion","sourceIPAddress","userAgent","requestParameters__X-Amz-Date","requestParameters__list-type","requestParameters__name","requestParameters__eventCategory","requestParameters__lookupAttributes__attributeKey","requestParameters__lookupAttributes__attributeValue","requestParameters__maxResults","requestParameters__encryptionContext__aws:lambda:FunctionArn","requestParameters__encryptionAlgorithm","requestParameters__includeShadowTrails","requestParameters__groupName","requestParameters__userName","requestParameters__policyArn","requestParameters__maxItems","requestParameters","responseElements__ConsoleLogin","additionalEventData__LoginTo","additionalEventData__MobileVersion","additionalEventData__MFAUsed","requestParameters__aggregateField","requestParameters__filter__eventStatusCodes__001","requestParameters__filter__eventStatusCodes__002","requestParameters__filter__startTimes__from","requestParameters__durationSeconds","responseElements__credentials__accessKeyId","responseElements__credentials__expiration","responseElements__credentials__sessionToken","requestParameters__bucket__-","errorCode","errorMessage","requestParameters__policyStatus__-","requestParameters__encryption__-","requestParameters__publicAccessBlock__-","requestParameters__host__-","requestParameters__policy__-","requestParameters__maxResults__-","requestParameters__bucketName","requestParameters__X-Amz-Algorithm","requestParameters__response-content-disposition","requestParameters__X-Amz-SignedHeaders","requestParameters__max-keys","requestParameters__fetch-owner","requestParameters__prefix","requestParameters__delimiter","requestParameters__Host","requestParameters__X-Amz-Expires","requestParameters__versions","requestParameters__acl","requestParameters__x-amz-acl","requestParameters__x-amz-server-side-encryption","requestParameters__key","responseElements__x-amz-server-side-encryption","requestParameters__bucketPolicy__Version","requestParameters__bucketPolicy__Statement__Sid","requestParameters__bucketPolicy__Statement__Effect","requestParameters__bucketPolicy__Statement__Principal__Service","requestParameters__bucketPolicy__Statement__Action","requestParameters__bucketPolicy__Statement__Resource","requestParameters__bucketPolicy__Statement__Condition__StringEquals__s3:x-amz-acl","requestParameters__versioning__-","requestParameters__acl__-","responseElements","additionalEventData__SignatureVersion","additionalEventData__CipherSuite","additionalEventData__bytesTransferredIn","additionalEventData__SSEApplied","additionalEventData__AuthenticationMethod","additionalEventData__x-amz-id-2","additionalEventData__bytesTransferredOut","additionalEventData__vpcEndpointId","requestID","eventID","readOnly","resources__accountId","resources__type","resources__ARNPrefix","resources__ARN","eventType","managementEvent","recipientAccountId","sharedEventID","vpcEndpointId","eventCategory"
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLF2A6RMGHJ","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:00Z","cloudtrail.amazonaws.com","GetTrailStatus","us-east-1","191.89.101.45","console.amazonaws.com","","","arn:aws:cloudtrail:us-east-1:383178746571:trail/Udacity_Trail","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","","","","","","","","","3336536d-e45b-4d07-b7f0-847d7d55fc8c","f032da0f-b154-43d4-ba83-ff46ed70b817","True","","","","","AwsApiCall","","383178746571","","",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLF2A6RMGHJ","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:00Z","cloudtrail.amazonaws.com","GetTrailStatus","us-east-1","191.89.101.45","console.amazonaws.com","","","arn:aws:cloudtrail:us-east-1:383178746571:trail/Udacity_Trail","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","","","","","","","","","da96b065-1b59-4a44-a993-08125063a62c","2cf6a722-d7bf-4a76-8d52-11c9030d5fb0","True","","","","","AwsApiCall","","383178746571","","",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:11Z","s3.amazonaws.com","GetBucketEncryption","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","s3.amazonaws.com","","","ct-udacity-logs","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","CFD96121DF998E43","5df4fa5b-7ba9-4d11-bf10-0a197b3e5d9a","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:12Z","s3.amazonaws.com","ListBuckets","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","s3.amazonaws.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","A81E65C0D1E7C4B0","62d54085-0fe2-47ad-b439-17e3200ff2f8","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLF2A6RMGHJ","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:41:59Z","s3.amazonaws.com","CreateBucket","us-east-1","191.89.101.45","[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.802 Linux/4.9.184-0.1.ac.235.83.329.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","s3-external-1.amazonaws.com","","","ct-udacity-logs","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-00dc1369","F748DC0B68EDCB19","4889ff71-dfb5-4555-a5c1-fbb2c6e9d9cc","","","","","","AwsApiCall","","383178746571","","vpce-00dc1369",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:11Z","s3.amazonaws.com","GetAccountPublicAccessBlock","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","383178746571.s3-control.us-east-1.amazonaws.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","F0A000721B4BA96F","79c5cf09-0d64-4519-9c3e-04ed46b98379","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:08Z","s3.amazonaws.com","GetBucketVersioning","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","s3.amazonaws.com","","","ct-udacity-logs","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","88F2AACA69BDB554","783ca8c4-d59b-4a5b-9799-8c8fe681f6c3","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:12Z","s3.amazonaws.com","GetBucketPublicAccessBlock","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","ct-udacity-logs.s3.us-east-1.amazonaws.com","","","ct-udacity-logs","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","2E675D9B5B8B1500","3c0ee798-ca65-45b3-8e1b-8f39ddde07b4","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:12Z","s3.amazonaws.com","GetBucketPublicAccessBlock","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","ct-udacity-logs.s3.us-east-1.amazonaws.com","","","ct-udacity-logs","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","AC94F3C518A31705","08f4ef84-c0c1-4ce8-805d-48261d2cc757","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:11Z","s3.amazonaws.com","GetBucketPublicAccessBlock","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","ct-udacity-logs.s3.us-east-1.amazonaws.com","","","ct-udacity-logs","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","6CCF7DD704D3EAF1","2c7e90f2-593c-4457-ba18-f50f802b67cc","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:08Z","s3.amazonaws.com","GetBucketPublicAccessBlock","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","ct-udacity-logs.s3.us-east-1.amazonaws.com","","","ct-udacity-logs","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","70F11EEDCE648BD9","f1ad4b80-17b1-4138-9904-f5f23da317aa","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:08Z","s3.amazonaws.com","GetBucketEncryption","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","s3.amazonaws.com","","","ct-udacity-logs","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","50F375639E524AC4","d120acc2-5e15-42b4-b2bc-2159f24748b5","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:12Z","s3.amazonaws.com","GetBucketEncryption","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","s3.amazonaws.com","","","ct-udacity-logs","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","798BF28E5D8EA437","b3cc38c9-2d7b-45e0-abe1-b8323743ef20","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:08Z","s3.amazonaws.com","GetAccountPublicAccessBlock","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","383178746571.s3-control.us-east-1.amazonaws.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","BG1Y0XAY5ZCSBR9Y","c3b4a84a-fcd3-4f54-99f6-7df5aaac4983","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:12Z","s3.amazonaws.com","GetAccountPublicAccessBlock","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","383178746571.s3-control.us-east-1.amazonaws.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","32F6FEDC657C12BB","3f7c9f50-bfb9-4f7f-8a9d-953bd5cb3e22","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:11Z","s3.amazonaws.com","ListBuckets","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","s3.amazonaws.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","2D4D8664F23B00BE","cbcbdf9f-3573-454a-b5be-4b32b45c6291","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:08Z","s3.amazonaws.com","ListBuckets","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","s3.amazonaws.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","3177474B59DDC0A2","5dbf2089-69ea-4bf1-9a82-1f0a472a2f87","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:08Z","s3.amazonaws.com","GetAccountPublicAccessBlock","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","383178746571.s3-control.us-east-1.amazonaws.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","3Q0K8J7N2T1Q2R0T","8a329454-084a-4974-a18f-d09c2a79975a","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:12Z","s3.amazonaws.com","GetBucketVersioning","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","s3.amazonaws.com","","","ct-udacity-logs","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","F4A5F280D92B8D8D","b6c5ee6e-a0ab-4580-9e64-8257c19dc35c","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:10Z","s3.amazonaws.com","GetBucketVersioning","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","s3.amazonaws.com","","","ct-udacity-logs","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","8626A1B08E14C8E0","89c82c42-4d90-48d4-ad9d-9e81bef759b3","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:11Z","s3.amazonaws.com","GetAccountPublicAccessBlock","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","383178746571.s3-control.us-east-1.amazonaws.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","78D39DC7B12164F9","3d95bb20-e94a-43cc-8bf3-8dd0f4697724","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLF2A6RMGHJ","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:00Z","s3.amazonaws.com","PutBucketPolicy","us-east-1","191.89.101.45","[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.802 Linux/4.9.184-0.1.ac.235.83.329.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","s3-external-1.amazonaws.com","","","ct-udacity-logs","","","","","","","","","","","","","","","","2012-10-17","AWSCloudTrailAclCheck20150319","Allow","cloudtrail.amazonaws.com","s3:GetBucketAcl","arn:aws:s3:::ct-udacity-logs","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-00dc1369","FG5RFP6V7Y7X9W1J","521aff09-2f1d-43c2-bc2c-2ad3ed38ba9f","","","","","","AwsApiCall","","383178746571","","vpce-00dc1369",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AWSCloudTrailWrite20150319","Allow","cloudtrail.amazonaws.com","s3:PutObject","arn:aws:s3:::ct-udacity-logs/AWSLogs/383178746571/*","bucket-owner-full-control","","","","","","","","","","","","","","","","","","","","","","","",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:11Z","s3.amazonaws.com","GetAccountPublicAccessBlock","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","383178746571.s3-control.us-east-1.amazonaws.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","3BAA732B301ABB9F","48b6a136-7944-4773-b88c-785c69defd86","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.05","IAMUser","AIDAVSNZ3VLF6IDZ3DRBM","arn:aws:iam::383178746571:user/CloudTrail","383178746571","ASIAVSNZ3VLFSQMBYNN6","CloudTrail","","false","2020-07-15T20:40:08Z","2020-07-15T20:42:08Z","s3.amazonaws.com","GetBucketPublicAccessBlock","us-east-1","191.89.101.45","[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AccessDenied","Access Denied","","","","ct-udacity-logs.s3.us-east-1.amazonaws.com","","","ct-udacity-logs","","","","","","","","","","","","","","","","","","","","","","","","","null","SigV4","ECDHE-RSA-AES128-SHA","","","AuthHeader","","","vpce-f40dc59d","9B6B028DA45644CE","7df8ced4-a6c2-4bd2-91bf-c23660794437","","","","","","AwsApiCall","","383178746571","","vpce-f40dc59d",""
"1.07","AWSService","","","","","","cloudtrail.amazonaws.com","","","2020-07-15T20:42:00Z","s3.amazonaws.com","PutObject","us-east-1","cloudtrail.amazonaws.com","cloudtrail.amazonaws.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ct-udacity-logs","","","","","","","","ct-udacity-logs.s3.us-east-1.amazonaws.com","","","","bucket-owner-full-control","AES256","AWSLogs/383178746571/CloudTrail/","AES256","","","","","","","","","","","SigV4","ECDHE-RSA-AES128-SHA","0.0","SSE_S3","AuthHeader","2SxRRZW0Gmlp96nshb45N7M1sVPGsOhcQFKRzafdMspimOiN9pL7wrHW/eXtr1R3jeVyctPHhlA=","0.0","","2K4X3J1TET5R2Z3G","4d517736-d70d-4a0e-8000-f27ed861061b","False","","AWS::S3::Object","","arn:aws:s3:::ct-udacity-logs/AWSLogs/383178746571/CloudTrail/","AwsApiCall","False","383178746571","77717a4b-a7d5-4021-a8ab-701ae4cc08e6","vpce-00dc1369","Data"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383178746571","AWS::S3::Bucket","","arn:aws:s3:::ct-udacity-logs","","","","","",""
